,Unnamed: 0,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name
1074,7162,South Yarra,4/957 Punt Rd,659000,-37.8314,144.9877,u,3.3,Melbourne,Yes,Yes
1075,7163,South Yarra,19/110 Caroline St,780000,-37.8343,144.9899,u,3.3,Stonnington,Yes,Yes
1076,7164,South Yarra,403/700 Chapel St,865000,-37.8361,144.9966,u,3.3,Stonnington,Yes,Yes
1077,7165,South Yarra,26 Fawkner St,1455000,-37.8421,144.9876,h,3.3,Stonnington,Yes,Yes
1078,7166,South Yarra,6/24 Kensington Rd,1365000,-37.8377,145.0021,t,3.3,Stonnington,Yes,Yes
1079,7167,South Yarra,9/372 Toorak Rd,411000,-37.8405,145.0025,u,3.3,Stonnington,Yes,Yes
1080,7168,South Yarra,2/403 Toorak Rd,360500,-37.8404,145.0045,u,3.3,Stonnington,Yes,Yes
1081,7169,South Yarra,2/1 Walsh St,1300000,-37.8376,144.9847,u,3.3,Melbourne,Yes,Yes
1082,7170,South Yarra,6/1 Walsh St,1300000,-37.8376,144.9847,u,3.3,Melbourne,Yes,Yes
1083,7171,South Yarra,1/35 Marne St,1630000,-37.8359,144.9839,u,3.3,Melbourne,Yes,Yes
1084,7172,South Yarra,9/46 Darling St,625000,-37.8359,144.9921,u,3.3,Stonnington,Yes,Yes
1085,7174,South Yarra,20 Fawkner St,2430000,-37.842,144.9873,h,3.3,Stonnington,Yes,Yes
1086,7175,South Yarra,6/2 May Gr,490000,-37.8425,145.0009,u,3.3,Stonnington,Yes,Yes
1087,7176,South Yarra,8/44 Murphy St,955000,-37.8357,144.991,u,3.3,Stonnington,Yes,Yes
1088,7177,South Yarra,6/97 Osborne St,380000,-37.8415,144.991,u,3.3,Stonnington,Yes,Yes
1089,7178,South Yarra,22/382 Toorak Rd,601000,-37.8406,145.0033,u,3.3,Stonnington,Yes,Yes
1090,7179,South Yarra,16/124 Caroline St,450000,-37.8332,144.9901,u,3.3,Stonnington,Yes,Yes
1091,7181,South Yarra,33a Clara St,1500000,-37.8408,144.9977,h,3.3,Stonnington,Yes,Yes
1092,7182,South Yarra,91/390 Toorak Rd,1030000,-37.8407,145.0043,u,3.3,Stonnington,Yes,Yes
1093,7183,South Yarra,8/57 Adams St,555000,-37.8356,144.9773,u,3.3,Melbourne,Yes,Yes
1094,7184,South Yarra,18 Avoca St,5700000,-37.8377,144.9894,h,3.3,Stonnington,Yes,Yes
1095,7185,South Yarra,40 Fawkner St,2300000,-37.8422,144.9884,h,3.3,Stonnington,Yes,Yes
1096,7186,South Yarra,18/33 Kensington Rd,515000,-37.8375,145.0012,u,3.3,Stonnington,Yes,Yes
1097,7187,South Yarra,76 Leopold St,2695000,-37.8361,144.9831,h,3.3,Melbourne,Yes,Yes
1098,7188,South Yarra,10 Luxton Rd,2870000,-37.8451,145.0019,h,3.3,Stonnington,Yes,Yes
1099,7189,South Yarra,1/63 Millswyn St,805000,-37.8359,144.9801,u,3.3,Melbourne,Yes,Yes
1100,7190,South Yarra,10/432 Punt Rd,370000,-37.8374,144.9871,u,3.3,Stonnington,Yes,Yes
1101,7191,South Yarra,19/877 Punt Rd,360000,-37.8339,144.9872,u,3.3,Melbourne,Yes,Yes
1102,7192,South Yarra,12/219 Williams Rd,310000,-37.8444,145.0037,u,3.3,Stonnington,Yes,Yes
1103,7194,South Yarra,15 Powell St,1036500,-37.8403,144.9893,h,3.3,Stonnington,Yes,Yes
1104,7195,South Yarra,25/388 Toorak Rd,627500,-37.8407,145.004,u,3.3,Stonnington,Yes,Yes
1105,7196,South Yarra,82/390 Toorak Rd,1072000,-37.8407,145.0043,u,3.3,Stonnington,Yes,Yes
1106,7197,South Yarra,1107/12 Yarra St,425000,-37.837,144.9931,u,3.3,Stonnington,Yes,Yes
1107,7198,South Yarra,3/49 Osborne St,330000,-37.8437,144.9904,u,3.3,Stonnington,Yes,Yes
1108,7199,South Yarra,6/432 Punt Rd,450000,-37.8374,144.9871,u,3.3,Stonnington,Yes,Yes
1109,7200,South Yarra,16/384 Toorak Rd,550000,-37.8406,145.0035,u,3.3,Stonnington,Yes,Yes
1110,7201,South Yarra,17/393 Toorak Rd,400000,-37.8402,145.0029,u,3.3,Stonnington,Yes,Yes
1111,7202,South Yarra,20 Argo St,1700000,-37.844,144.9867,h,3.3,Stonnington,Yes,Yes
1112,7203,South Yarra,10/7 Barnsbury Rd,613000,-37.845,145.0012,u,3.3,Stonnington,Yes,Yes
1113,7204,South Yarra,8/101 Caroline St,1240000,-37.8343,144.9888,u,3.3,Stonnington,Yes,Yes
1114,7205,South Yarra,6/210 Domain Rd,832000,-37.8342,144.9842,u,3.3,Melbourne,Yes,Yes
1115,7206,South Yarra,9/18 Kensington Rd,693000,-37.8383,145.0014,u,3.3,Stonnington,Yes,Yes
1116,7207,South Yarra,6/21 Kensington Rd,551000,-37.8383,145.0011,u,3.3,Stonnington,Yes,Yes
1117,7208,South Yarra,7/31 Kensington Rd,740000,-37.8376,145.0012,u,3.3,Stonnington,Yes,Yes
1118,7209,South Yarra,3 Palermo St,2285000,-37.8416,144.9959,h,3.3,Stonnington,Yes,Yes
1119,7210,South Yarra,70 Park St,3000000,-37.836,144.9824,h,3.3,Melbourne,Yes,Yes
1120,7211,South Yarra,407/57 Toorak Rd,450000,-37.8384,144.9886,u,3.3,Stonnington,Yes,Yes
1121,7212,South Yarra,608/20 Garden St,515000,-37.8433,144.9962,u,3.3,Stonnington,Yes,Yes
1122,7213,South Yarra,2/100 Commercial Rd,805000,-37.8453,144.9849,u,3.3,Melbourne,Yes,Yes
1123,7214,South Yarra,7/44 Darling St,630000,-37.8361,144.9921,u,3.3,Stonnington,Yes,Yes
1124,7215,South Yarra,15/2 Gordon Gr,600000,-37.8336,144.9882,u,3.3,Stonnington,Yes,Yes
1125,7216,South Yarra,48 Howitt St,1780000,-37.8472,145.0026,h,3.3,Stonnington,Yes,Yes
1126,7217,South Yarra,76 Osborne St,2115000,-37.8428,144.991,h,3.3,Stonnington,Yes,Yes
1127,7218,South Yarra,5/205 Williams Rd,523000,-37.8458,145.0034,u,3.3,Stonnington,Yes,Yes
1128,7220,South Yarra,2/234 Domain Rd,2050000,-37.8344,144.9857,u,3.3,Melbourne,Yes,Yes
1129,7221,South Yarra,49 Leopold St,2600000,-37.8366,144.9827,h,3.3,Melbourne,Yes,Yes
1130,7222,South Yarra,6/49 Osborne St,320000,-37.8437,144.9904,u,3.3,Stonnington,Yes,Yes
1131,7223,South Yarra,61 Osborne St,2395000,-37.8432,144.9906,h,3.3,Stonnington,Yes,Yes
1132,7224,South Yarra,103/334 Toorak Rd,920000,-37.84,144.9988,u,3.3,Stonnington,Yes,Yes
1133,7225,South Yarra,14/85 Caroline St,400000,-37.8355,144.9884,u,3.3,Stonnington,Yes,Yes
1134,7226,South Yarra,37 Grosvenor St,1810000,-37.8442,144.9928,h,3.3,Stonnington,Yes,Yes
1135,7227,South Yarra,8/28 The Righi,612000,-37.8328,144.9866,u,3.3,Stonnington,Yes,Yes
1136,7230,South Yarra,22/49 Walsh St,567500,-37.8368,144.9848,u,3.3,Melbourne,Yes,Yes
1137,7231,South Yarra,3/38 Arnold St,540000,-37.8356,144.9767,u,3.3,Melbourne,Yes,Yes
1138,7232,South Yarra,21/33 Murphy St,803000,-37.8374,144.9903,u,3.3,Stonnington,Yes,Yes
1139,7233,South Yarra,29 Nicholson St,2010000,-37.8425,144.9877,t,3.3,Stonnington,Yes,Yes
1140,7234,South Yarra,62 Powell St,1945000,-37.8395,144.9898,h,3.3,Stonnington,Yes,Yes
1141,7235,South Yarra,21 Ralston St,906000,-37.8395,144.9868,h,3.3,Stonnington,Yes,Yes
1142,7237,South Yarra,24/384 Toorak Rd,367000,-37.8406,145.0035,u,3.3,Stonnington,Yes,Yes
1143,7239,South Yarra,39 Hardy St,1130000,-37.8446,144.9896,h,3.3,Stonnington,Yes,Yes
1144,7240,South Yarra,19/47 Rockley Rd,500000,-37.835,145.0002,u,3.3,Stonnington,Yes,Yes
1145,7242,South Yarra,1/949 Punt Rd,310000,-37.8319,144.9876,u,3.3,Melbourne,Yes,Yes
1146,7243,South Yarra,8 Cliff St,1100000,-37.8436,144.9925,h,3.3,Stonnington,Yes,Yes
1147,7244,South Yarra,7/48 Cromwell Rd,410000,-37.8427,145.0006,u,3.3,Stonnington,Yes,Yes
1148,7246,South Yarra,9 Moore St,1125000,-37.8454,144.9888,h,3.3,Stonnington,Yes,Yes
1149,7247,South Yarra,202/800 Chapel St,840000,-37.8361,144.9966,u,3.3,Stonnington,Yes,Yes
1150,7248,South Yarra,1/35 Cromwell Rd,1400000,-37.8433,145.0001,h,3.3,Stonnington,Yes,Yes
1151,7251,South Yarra,12/2 Gordon Gr,635000,-37.8336,144.9882,u,3.3,Stonnington,Yes,Yes
1152,7252,South Yarra,4/30 Murphy St,680500,-37.837,144.9907,u,3.3,Stonnington,Yes,Yes
1153,7253,South Yarra,334 Punt Rd,1800000,-37.8418,144.986,h,3.3,Stonnington,Yes,Yes
1154,7254,South Yarra,16h Stables La,280000,-37.8423,144.997,u,3.3,Stonnington,Yes,Yes
1155,7255,South Yarra,8/27 Kensington Rd,613000,-37.838,145.0011,u,3.3,Stonnington,Yes,Yes
1156,7256,South Yarra,4/943 Punt Rd,520000,-37.8323,144.9876,u,3.3,Melbourne,Yes,Yes
1157,7257,South Yarra,504/79 River St,827000,-37.8361,144.9966,u,3.3,Stonnington,Yes,Yes
1158,7258,South Yarra,702/700 Chapel St,510000,-37.8361,144.9966,u,3.3,Stonnington,Yes,Yes
1159,7259,South Yarra,6 Cliff St,1200000,-37.8436,144.9925,h,3.3,Stonnington,Yes,Yes
1160,7261,South Yarra,13/4 Gordon Gr,480000,-37.8337,144.9886,u,3.3,Stonnington,Yes,Yes
1161,7262,South Yarra,1/271 Williams Rd,660000,-37.8414,145.0043,u,3.3,Stonnington,Yes,Yes
1162,7263,South Yarra,6/16 Cromwell Rd,470000,-37.845,145.0001,u,3.3,Stonnington,Yes,Yes
1163,7264,South Yarra,11/274 Domain Rd,621500,-37.835,144.9905,u,3.3,Stonnington,Yes,Yes
1164,7266,South Yarra,7 Motherwell St,2667000,-37.8454,144.9989,h,3.3,Stonnington,Yes,Yes
1165,7267,South Yarra,68 Oban St,2200000,-37.8425,145.0031,h,3.3,Stonnington,Yes,Yes
1166,7268,South Yarra,366 Toorak Rd,1700000,-37.8404,145.0022,h,3.3,Stonnington,Yes,Yes
1167,7269,South Yarra,2a Alexandra St,1056800,-37.8406,144.9864,h,3.3,Stonnington,Yes,Yes
1168,7271,South Yarra,40 Fawkner St,2400000,-37.8422,144.9884,h,3.3,Stonnington,Yes,Yes
1169,7272,South Yarra,3/4 Gordon Gr,410000,-37.8337,144.9886,u,3.3,Stonnington,Yes,Yes
1170,7273,South Yarra,9/501 Punt Rd,260800,-37.8437,144.9852,u,3.3,Melbourne,Yes,Yes
1171,7274,South Yarra,33 Tyrone St,1200000,-37.8446,144.9879,h,3.3,Stonnington,Yes,Yes
1172,7275,South Yarra,36 Tyrone St,1540000,-37.8448,144.9882,h,3.3,Stonnington,Yes,Yes
1173,7277,South Yarra,9/210 Domain Rd,826000,-37.8342,144.9842,u,3.3,Melbourne,Yes,Yes
1174,7278,South Yarra,2/28 Tivoli Pl,910000,-37.8357,144.9859,u,3.3,Melbourne,Yes,Yes
1175,7279,South Yarra,2/28 Walsh St,1715000,-37.8374,144.9852,t,3.3,Melbourne,Yes,Yes
1176,7280,South Yarra,12 Witchwood Cl,1700000,-37.8334,144.9867,h,3.3,Melbourne,Yes,Yes
1177,7281,South Yarra,8/3 Barnsbury Rd,505000,-37.8453,145.0012,u,3.3,Stonnington,Yes,Yes
1178,7283,South Yarra,303/3 Clara St,330000,-37.8421,144.9978,u,3.3,Stonnington,Yes,Yes
1179,7284,South Yarra,11/56 Darling St,687000,-37.8352,144.9922,u,3.3,Stonnington,Yes,Yes
1180,7286,Southbank,41/106 Southbank Bvd,720000,-37.8235,144.9655,u,1.2,Melbourne,Yes,Yes
1181,7287,Southbank,716/22 Dorcas St,385500,-37.8301,144.9697,u,1.2,Melbourne,Yes,Yes
1182,7289,Southbank,9/81 Dodds St,868000,-37.8267,144.9687,u,1.2,Melbourne,Yes,Yes
1183,7290,Southbank,4/55 Kavanagh St,590000,-37.8235,144.9655,u,1.2,Melbourne,Yes,Yes
1184,7291,Southbank,293/88 Kavanagh St,530000,-37.8246,144.9632,u,1.2,Melbourne,Yes,Yes
1185,7292,Southbank,92/99 Whiteman St,650000,-37.8273,144.9556,u,1.2,Melbourne,Yes,Yes
1186,7293,Southbank,6/77 Dodds St,990000,-37.8267,144.9687,u,1.2,Melbourne,Yes,Yes
1187,7294,Southbank,2/95 Dodds St,623000,-37.828,144.9683,u,1.2,Melbourne,Yes,Yes
1188,7295,Southbank,1605/14 Kavanagh St,592500,-37.8227,144.9664,u,1.2,Melbourne,Yes,Yes
1189,7296,Southbank,208/102 Wells St,600000,-37.828,144.9683,u,1.2,Melbourne,Yes,Yes
1190,7297,Southbank,1712/39 Coventry St,485000,-37.8295,144.9692,u,1.2,Melbourne,Yes,Yes
1191,7298,Southbank,308/18 Kavanagh St,455000,-37.8228,144.9661,u,1.2,Melbourne,Yes,Yes
1192,7299,Southbank,1509/152 Sturt St,569000,-37.8255,144.9665,u,1.2,Melbourne,Yes,Yes
1193,7300,Southbank,80 Coventry St,1220000,-37.8288,144.9679,h,1.2,Melbourne,Yes,Yes
1194,7301,Southbank,6/85 Dodds St,1250000,-37.8267,144.9687,u,1.2,Melbourne,Yes,Yes
1195,7302,Southbank,909/118 Kavanagh St,430000,-37.8256,144.9622,u,1.2,Melbourne,Yes,Yes
1196,7304,Southbank,406/152 Sturt St,480000,-37.8255,144.9665,u,1.2,Melbourne,Yes,Yes
1197,7305,Southbank,125/173 City Rd,425000,-37.8245,144.9622,u,1.2,Melbourne,Yes,Yes
1198,7306,Southbank,114 Gladstone St,815000,-37.8297,144.9499,h,1.2,Melbourne,Yes,Yes
1199,7307,Southbank,7/100 Wells St,740000,-37.828,144.9683,u,1.2,Port Phillip,Yes,Yes
1200,7308,Southbank,808/8 Kavanagh St,580000,-37.8226,144.9667,u,1.2,Melbourne,Yes,Yes
1201,7310,Southbank,85 Montague St,700000,-37.8299,144.9496,h,1.2,Melbourne,Yes,Yes
1202,7311,Southbank,2/66 Coventry St,660000,-37.8288,144.9679,u,1.2,Melbourne,Yes,Yes
1203,7312,Southbank,601/65 Coventry St,622500,-37.8299,144.9679,u,1.2,Melbourne,Yes,Yes
1204,7313,Southbank,2005/39 Coventry St,690000,-37.8295,144.9692,u,1.2,Melbourne,Yes,Yes
1205,7314,Southbank,3303/9 Power St,800000,-37.8229,144.9612,u,1.2,Melbourne,Yes,Yes
1206,7315,Southbank,73/1 Riverside Qy,540000,-37.822,144.9637,u,1.2,Melbourne,Yes,Yes
1207,7316,Southbank,75/285 City Rd,370000,-37.8274,144.9587,u,1.2,Melbourne,Yes,Yes
1208,7317,Southbank,61/88 Wells St,720000,-37.8273,144.9685,u,1.2,Melbourne,Yes,Yes
1209,8102,Toorak,1/3 Glover Ct,1435000,-37.8328,145.0065,h,4.6,Stonnington,Yes,Yes
1210,8103,Toorak,10 Myoora Rd,5500000,-37.8431,145.021,h,4.6,Stonnington,Yes,Yes
1211,8104,Toorak,16/3 Tahara Rd,546000,-37.8384,145.0178,u,4.6,Stonnington,Yes,Yes
1212,8105,Toorak,232 Williams Rd,1635000,-37.8435,145.0043,h,4.6,Stonnington,Yes,Yes
1213,8106,Toorak,2/635 Malvern Rd,876000,-37.8486,145.008,u,4.6,Stonnington,Yes,Yes
1214,8107,Toorak,7/765 Malvern Rd,620000,-37.8498,145.0173,u,4.6,Stonnington,Yes,Yes
1215,8108,Toorak,684 Orrong Rd,5500000,-37.8447,145.0134,h,4.6,Stonnington,Yes,Yes
1216,8109,Toorak,13 Ruabon Rd,1300000,-37.8475,145.0086,h,4.6,Stonnington,Yes,Yes
1217,8110,Toorak,16 Tashinny Rd,1689000,-37.8448,145.0055,h,4.6,Stonnington,Yes,Yes
1218,8111,Toorak,34/530 Toorak Rd,517500,-37.8424,145.0184,u,4.6,Stonnington,Yes,Yes
1219,8112,Toorak,4/568 Toorak Rd,1100000,-37.8429,145.0227,u,4.6,Stonnington,Yes,Yes
1220,8115,Toorak,2/29 May Rd,430000,-37.8473,145.0053,u,4.6,Stonnington,Yes,Yes
1221,8116,Toorak,7/3 Tahara Rd,701500,-37.8384,145.0178,u,4.6,Stonnington,Yes,Yes
1222,8117,Toorak,4/8 Bruce St,925000,-37.8371,145.0066,u,4.6,Stonnington,Yes,Yes
1223,8118,Toorak,10/1 Ruabon Rd,450000,-37.8474,145.0078,u,4.6,Stonnington,Yes,Yes
1224,8120,Toorak,1/21 Bruce St,349000,-37.8369,145.0077,u,4.6,Stonnington,Yes,Yes
1225,8121,Toorak,1/53 Grange Rd,838000,-37.8366,145.0114,u,4.6,Stonnington,Yes,Yes
1226,8122,Toorak,27/789 Malvern Rd,380000,-37.8501,145.0199,u,4.6,Stonnington,Yes,Yes
1227,8124,Toorak,8/2 Douglas St,462800,-37.8392,145.008,u,4.6,Stonnington,Yes,Yes
1228,8125,Toorak,2/703 Orrong Rd,1450000,-37.8414,145.0137,u,4.6,Stonnington,Yes,Yes
1229,8126,Toorak,5 Berenice Tce,4000000,-37.8338,145.0086,h,4.6,Stonnington,Yes,Yes
1230,8127,Toorak,1 Grosvenor Ct,1635000,-37.8438,145.0303,u,4.6,Stonnington,Yes,Yes
1231,8129,Toorak,5/755 Malvern Rd,2400000,-37.8492,145.0163,t,4.6,Stonnington,Yes,Yes
1232,8130,Toorak,11/789 Malvern Rd,345000,-37.8501,145.0199,u,4.6,Stonnington,Yes,Yes
1233,8132,Toorak,7a Woorigoleen Rd,2650000,-37.8428,145.0171,t,4.6,Stonnington,Yes,Yes
1234,8134,Toorak,4 Matthews Ct,2820000,-37.8332,145.0117,h,4.6,Stonnington,Yes,Yes
1235,8135,Toorak,4/264 Williams Rd,810000,-37.842,145.0046,u,4.6,Stonnington,Yes,Yes
1236,8137,Toorak,296A Williams Rd,2840000,-37.838,145.0054,h,4.6,Stonnington,Yes,Yes
1237,8138,Toorak,11 Church St,2700000,-37.8503,145.0292,t,4.6,Stonnington,Yes,Yes
1238,8139,Toorak,19/36 Grange Rd,515501,-37.8373,145.0116,u,4.6,Stonnington,Yes,Yes
1239,8140,Toorak,2/76 Mathoura Rd,611000,-37.8428,145.0081,u,4.6,Stonnington,Yes,Yes
1240,8141,Toorak,1 Ross St,4000000,-37.8439,145.0093,h,4.6,Stonnington,Yes,Yes
1241,8142,Toorak,8/5 Gordon St,405000,-37.844,145.005,u,4.6,Stonnington,Yes,Yes
1242,8143,Toorak,17 Albany Rd,6250000,-37.8486,145.0244,h,4.6,Stonnington,Yes,Yes
1243,8144,Toorak,23 Canberra Rd,4500000,-37.8349,145.01,h,4.6,Stonnington,Yes,Yes
1244,8145,Toorak,28 Church St,2025000,-37.8507,145.0298,h,4.6,Stonnington,Yes,Yes
1245,8146,Toorak,7/36 Grange Rd,541000,-37.8373,145.0116,u,4.6,Stonnington,Yes,Yes
1246,8147,Toorak,4/83 Grange Rd,1550000,-37.8343,145.0112,t,4.6,Stonnington,Yes,Yes
1247,8148,Toorak,3/1085 Malvern Rd,2205000,-37.8512,145.0282,u,4.6,Stonnington,Yes,Yes
1248,8149,Toorak,18/703 Orrong Rd,1100000,-37.8414,145.0137,u,4.6,Stonnington,Yes,Yes
1249,8150,Toorak,12/1 Ruabon Rd,490000,-37.8474,145.0078,u,4.6,Stonnington,Yes,Yes
1250,8151,Toorak,719a Malvern Rd,1300000,-37.8493,145.0134,h,4.6,Stonnington,Yes,Yes
1251,8152,Toorak,5 Kyeamba Gr,2050000,-37.8425,145.0252,t,4.6,Stonnington,Yes,Yes
1252,8153,Toorak,3 Mell St,2170000,-37.8474,145.0063,h,4.6,Stonnington,Yes,Yes
1253,8155,Toorak,11/38 Grange Rd,950000,-37.8371,145.012,u,4.6,Stonnington,Yes,Yes
1254,8156,Toorak,22/530 Toorak Rd,531000,-37.8424,145.0184,u,4.6,Stonnington,Yes,Yes
1255,8159,Toorak,3/765 Malvern Rd,575000,-37.8498,145.0173,u,4.6,Stonnington,Yes,Yes
1256,8160,Toorak,17/34 Mathoura Rd,366000,-37.8464,145.0074,u,4.6,Stonnington,Yes,Yes
1257,8161,Toorak,28 Warra St,2620000,-37.8398,145.0305,h,4.6,Stonnington,Yes,Yes
1258,8162,Toorak,13 Bruce St,1900000,-37.8369,145.0072,h,4.6,Stonnington,Yes,Yes
1259,8163,Toorak,2/19 Bruce St,1210000,-37.8367,145.0076,t,4.6,Stonnington,Yes,Yes
1260,8165,Toorak,4 Nola Ct,4000000,-37.8485,145.0169,h,4.6,Stonnington,Yes,Yes
1261,8167,Toorak,8/17 Myoora Rd,540000,-37.8432,145.0206,u,4.6,Stonnington,Yes,Yes
1262,8169,Toorak,1/183 Kooyong Rd,857000,-37.8458,145.0221,u,4.6,Stonnington,Yes,Yes
1263,8171,Toorak,6 Leighton Ct,4200000,-37.8448,145.0123,h,4.6,Stonnington,Yes,Yes
1264,8173,Toorak,1A Boandyne Ct,3260000,-37.8361,145.023,h,4.6,Stonnington,Yes,Yes
1265,8174,Toorak,12 Mell St,1900000,-37.847,145.0064,h,4.6,Stonnington,Yes,Yes
1266,8175,Toorak,9/28 Power St,690000,-37.8416,145.0313,u,4.6,Stonnington,Yes,Yes
1267,8176,Toorak,20 Sargood St,2100000,-37.8464,145.0142,t,4.6,Stonnington,Yes,Yes
1268,8178,Toorak,16/36 Grange Rd,460000,-37.8373,145.0116,u,4.6,Stonnington,Yes,Yes
1269,8180,Toorak,15/703 Orrong Rd,1400000,-37.8414,145.0137,u,4.6,Stonnington,Yes,Yes
1270,8181,Toorak,23/530 Toorak Rd,511000,-37.8424,145.0184,u,4.6,Stonnington,Yes,Yes
1271,8182,Toorak,1/558 Toorak Rd,645000,-37.8428,145.0216,u,4.6,Stonnington,Yes,Yes
1272,8184,Toorak,10/264 Williams Rd,910000,-37.842,145.0046,t,4.6,Stonnington,Yes,Yes
1273,8185,Toorak,28 Bruce St,2250000,-37.8375,145.0092,h,4.6,Stonnington,Yes,Yes
1274,8187,Toorak,10/530 Toorak Rd,525000,-37.8424,145.0184,u,4.6,Stonnington,Yes,Yes
1275,8188,Toorak,16 Cole Ct,3270000,-37.8445,145.0182,h,4.6,Stonnington,Yes,Yes
1276,8189,Toorak,6/183 Kooyong Rd,866000,-37.8458,145.0221,u,4.6,Stonnington,Yes,Yes
1277,8190,Toorak,3 Ruabon Rd,1170000,-37.8475,145.008,h,4.6,Stonnington,Yes,Yes
1278,8192,Toorak,3/625 Toorak Rd,920000,-37.8427,145.0242,u,4.6,Stonnington,Yes,Yes
1279,8262,West Melbourne,44 Anderson St,1010000,-37.8048,144.9424,t,1.9,Melbourne,Yes,Yes
1280,8263,West Melbourne,1004/58 Jeffcott St,650000,-37.8117,144.9518,u,1.9,Melbourne,Yes,Yes
1281,8264,West Melbourne,115 Abbotsford St,1260000,-37.805,144.9448,h,1.9,Melbourne,Yes,Yes
1282,8265,West Melbourne,10/18 Ireland St,460000,-37.8076,144.9456,u,1.9,Melbourne,Yes,Yes
1283,8266,West Melbourne,96 Roden St,2370000,-37.8073,144.9481,h,1.9,Melbourne,Yes,Yes
1284,8267,West Melbourne,8/115 Stanley St,800000,-37.8094,144.9479,t,1.9,Melbourne,Yes,Yes
1285,8268,West Melbourne,9/24 Ireland St,550000,-37.8076,144.9456,u,1.9,Melbourne,Yes,Yes
1286,8269,West Melbourne,108/33 Jeffcott St,660000,-37.8118,144.9526,u,1.9,Melbourne,Yes,Yes
1287,8271,West Melbourne,2/212 Roden St,1055000,-37.8094,144.9452,t,1.9,Melbourne,Yes,Yes
1288,8273,West Melbourne,9/561 Spencer St,995000,-37.8076,144.9474,u,1.9,Melbourne,Yes,Yes
1289,8274,West Melbourne,6/40 Batman St,1130000,-37.8102,144.9515,t,1.9,Melbourne,Yes,Yes
1290,8275,West Melbourne,209/5 Stawell St,443000,-37.806,144.942,u,1.9,Melbourne,Yes,Yes
1291,8276,West Melbourne,7/88 Ireland St,1120000,-37.8067,144.9435,t,1.9,Melbourne,Yes,Yes
1292,8278,West Melbourne,11/24 Ireland St,482000,-37.8076,144.9456,u,1.9,Melbourne,Yes,Yes
1293,8279,West Melbourne,5/467 King St,620000,-37.8091,144.952,u,1.9,Melbourne,Yes,Yes
1294,8280,West Melbourne,44 Miller St,2100000,-37.8056,144.9463,h,1.9,Melbourne,Yes,Yes
1295,8281,West Melbourne,19/33 Jeffcott St,601000,-37.8118,144.9526,u,1.9,Melbourne,Yes,Yes
1296,8596,Brunswick East,10 Harrison St,1310000,-37.7638,144.9804,h,4.5,Moreland,Yes,Yes
1297,8597,Brunswick East,1 Nunan St,856000,-37.7601,144.9805,h,4.5,Moreland,Yes,Yes
1298,8599,Brunswick East,2/175 Blyth St,580000,-37.7668,144.9765,h,4.5,Moreland,Yes,Yes
1299,8600,Brunswick East,1610/182 Edward St,675000,-37.7753,144.9725,u,4.5,Moreland,Yes,Yes
1300,8601,Brunswick East,87 Hickford St,1350000,-37.7663,144.9795,h,4.5,Moreland,Yes,Yes
1301,8602,Brunswick East,6 Kingfisher Gdns,940000,-37.7643,144.9808,t,4.5,Moreland,Yes,Yes
1302,8603,Brunswick East,256 Stewart St,930000,-37.7658,144.9823,h,4.5,Moreland,Yes,Yes
1303,8604,Brunswick East,215 Weston St,1495000,-37.7762,144.9755,h,4.5,Moreland,Yes,Yes
1304,8605,Brunswick East,55 King St,1550000,-37.7735,144.9833,h,4.5,Moreland,Yes,Yes
1305,8606,Brunswick East,94 Barkly St,1815000,-37.7776,144.9727,h,4.5,Moreland,Yes,Yes
1306,8608,Brunswick East,9 John St,1625000,-37.7749,144.9762,h,4.5,Moreland,Yes,Yes
1307,8609,Brunswick East,21 Roberts St,899000,-37.7667,144.9821,t,4.5,Moreland,Yes,Yes
1308,8611,Brunswick East,201/218 Lygon St,435000,-37.7717,144.9719,u,4.5,Moreland,Yes,Yes
1309,8612,Brunswick East,8/389 Lygon St,570000,-37.7656,144.9726,u,4.5,Moreland,Yes,Yes
1310,8613,Brunswick East,98 Barkly St,1900000,-37.7776,144.9726,h,4.5,Moreland,Yes,Yes
1311,8614,Brunswick East,178 Weston St,1080000,-37.7765,144.9751,h,4.5,Moreland,Yes,Yes
1312,8615,Brunswick East,123 Barkly St,1280000,-37.7772,144.9723,h,4.5,Moreland,Yes,Yes
1313,8616,Brunswick East,4/37 Brunswick Rd,656000,-37.7786,144.9753,u,4.5,Moreland,Yes,Yes
1314,8617,Brunswick East,308/69 Lygon St,570000,-37.7769,144.9706,u,4.5,Moreland,Yes,Yes
1315,8618,Brunswick East,18 Lowan St,1290000,-37.7724,144.9829,h,4.5,Moreland,Yes,Yes
1316,8619,Brunswick East,202b Edward St,1170000,-37.7755,144.9744,h,4.5,Moreland,Yes,Yes
1317,8620,Brunswick East,221/408 Lygon St,370000,-37.765,144.9731,u,4.5,Moreland,Yes,Yes
1318,8621,Brunswick East,2/146 Blyth St,510000,-37.7671,144.9746,u,4.5,Moreland,Yes,Yes
1319,8622,Brunswick East,89a Hickford St,1574000,-37.7664,144.9797,h,4.5,Moreland,Yes,Yes
1320,8623,Brunswick East,3/37 Brunswick Rd,665000,-37.7786,144.9753,u,4.5,Moreland,Yes,Yes
1321,8624,Brunswick East,6212/172 Edward St,590000,-37.7753,144.9725,u,4.5,Moreland,Yes,Yes
